row 0.0,1.0,1=0.346,0=0.654
row 398.0,0.0,1=0.000,0=1.000
row 399.0,0.0,1=0.000,0=1.000
row 400.0,0.0,1=0.252,0=0.748
row 403.0,0.0,1=0.001,0=0.999
row 404.0,0.0,1=0.000,0=1.000
row 405.0,0.0,1=0.000,0=1.000
row 406.0,0.0,1=0.001,0=0.999
row 407.0,0.0,1=0.001,0=0.999
row 408.0,0.0,1=0.000,0=1.000
row 411.0,0.0,1=0.000,0=1.000
row 412.0,0.0,1=0.000,0=1.000
row 413.0,0.0,1=0.397,0=0.603
row 414.0,0.0,1=0.001,0=0.999
row 415.0,0.0,1=0.000,0=1.000
row 416.0,0.0,1=0.000,0=1.000
row 417.0,0.0,1=0.001,0=0.999
row 418.0,0.0,1=0.001,0=0.999
row 419.0,0.0,1=0.000,0=1.000
row 421.0,0.0,1=0.000,0=1.000
row 422.0,0.0,1=0.000,0=1.000
row 423.0,0.0,1=0.000,0=1.000
row 424.0,0.0,1=0.000,0=1.000
row 425.0,0.0,1=0.000,0=1.000
row 426.0,0.0,1=0.000,0=1.000
row 427.0,0.0,1=0.000,0=1.000
row 428.0,0.0,1=0.000,0=1.000
row 429.0,0.0,1=0.319,0=0.681
row 430.0,0.0,1=0.000,0=1.000
row 431.0,0.0,1=0.319,0=0.681
row 432.0,0.0,1=0.000,0=1.000
row 435.0,0.0,1=0.000,0=1.000
row 436.0,0.0,1=0.000,0=1.000
row 437.0,0.0,1=0.000,0=1.000
row 438.0,0.0,1=0.000,0=1.000
row 439.0,0.0,1=0.001,0=0.999
row 440.0,0.0,1=0.000,0=1.000
row 441.0,0.0,1=0.000,0=1.000
row 442.0,0.0,1=0.000,0=1.000
row 443.0,0.0,1=0.319,0=0.681
row 444.0,0.0,1=0.000,0=1.000
row 445.0,0.0,1=0.319,0=0.681
row 446.0,0.0,1=0.000,0=1.000
row 447.0,0.0,1=0.000,0=1.000
row 448.0,0.0,1=0.000,0=1.000
row 451.0,0.0,1=0.000,0=1.000
row 452.0,0.0,1=0.000,0=1.000
row 453.0,0.0,1=0.000,0=1.000
row 454.0,0.0,1=0.000,0=1.000
row 455.0,0.0,1=0.000,0=1.000
row 456.0,0.0,1=0.001,0=0.999
row 457.0,0.0,1=0.000,0=1.000
row 458.0,0.0,1=0.000,0=1.000
row 459.0,0.0,1=0.000,0=1.000
row 461.0,0.0,1=0.000,0=1.000
row 462.0,0.0,1=0.319,0=0.681
row 463.0,0.0,1=0.000,0=1.000
row 464.0,0.0,1=0.000,0=1.000
row 465.0,0.0,1=0.000,0=1.000
row 466.0,0.0,1=0.443,0=0.557
row 467.0,0.0,1=0.616,0=0.384
row 468.0,0.0,1=0.000,0=1.000
row 469.0,0.0,1=0.000,0=1.000
row 470.0,0.0,1=0.000,0=1.000
row 471.0,0.0,1=0.000,0=1.000
row 472.0,0.0,1=0.000,0=1.000
row 473.0,0.0,1=0.000,0=1.000
row 474.0,0.0,1=0.000,0=1.000
row 475.0,0.0,1=0.000,0=1.000
row 476.0,0.0,1=0.319,0=0.681
row 477.0,0.0,1=0.000,0=1.000
row 479.0,0.0,1=0.000,0=1.000
row 480.0,0.0,1=0.000,0=1.000
row 481.0,0.0,1=0.000,0=1.000
row 482.0,0.0,1=0.443,0=0.557
row 483.0,0.0,1=0.616,0=0.384
row 484.0,0.0,1=0.156,0=0.844
row 485.0,0.0,1=0.105,0=0.895
row 486.0,0.0,1=0.000,0=1.000
row 487.0,0.0,1=0.000,0=1.000
row 488.0,0.0,1=0.000,0=1.000
row 489.0,0.0,1=0.000,0=1.000
row 490.0,0.0,1=0.000,0=1.000
row 491.0,0.0,1=0.000,0=1.000
row 492.0,0.0,1=0.000,0=1.000
row 493.0,0.0,1=0.000,0=1.000
row 494.0,0.0,1=0.000,0=1.000
row 495.0,0.0,1=0.000,0=1.000
row 496.0,0.0,1=0.090,0=0.910
row 497.0,0.0,1=0.000,0=1.000
row 498.0,0.0,1=0.128,0=0.872
row 501.0,0.0,1=0.397,0=0.603
row 502.0,0.0,1=0.156,0=0.844
row 503.0,0.0,1=0.105,0=0.895
row 504.0,0.0,1=0.000,0=1.000
row 505.0,0.0,1=0.000,0=1.000
row 506.0,0.0,1=0.000,0=1.000
row 507.0,0.0,1=0.000,0=1.000
row 508.0,0.0,1=0.000,0=1.000
row 509.0,0.0,1=0.000,0=1.000
row 510.0,0.0,1=0.000,0=1.000
row 511.0,0.0,1=0.000,0=1.000
row 512.0,0.0,1=0.000,0=1.000
row 513.0,0.0,1=0.000,0=1.000
row 514.0,0.0,1=0.090,0=0.910
row 515.0,0.0,1=0.000,0=1.000
row 516.0,0.0,1=0.128,0=0.872
row 517.0,0.0,1=0.136,0=0.864
row 518.0,0.0,1=0.132,0=0.868
row 520.0,0.0,1=0.156,0=0.844
row 521.0,0.0,1=0.105,0=0.895
row 522.0,0.0,1=0.000,0=1.000
row 523.0,0.0,1=0.000,0=1.000
row 524.0,0.0,1=0.000,0=1.000
row 525.0,0.0,1=0.000,0=1.000
row 526.0,0.0,1=0.000,0=1.000
row 527.0,0.0,1=0.000,0=1.000
row 528.0,0.0,1=0.000,0=1.000
row 529.0,0.0,1=0.000,0=1.000
row 530.0,0.0,1=0.000,0=1.000
row 531.0,0.0,1=0.000,0=1.000
row 532.0,0.0,1=0.090,0=0.910
row 533.0,0.0,1=0.000,0=1.000
row 534.0,0.0,1=0.128,0=0.872
row 535.0,0.0,1=0.000,0=1.000
row 538.0,0.0,1=0.397,0=0.603
row 541.0,0.0,1=0.000,0=1.000
row 542.0,0.0,1=0.000,0=1.000
row 543.0,0.0,1=0.000,0=1.000
row 544.0,0.0,1=0.000,0=1.000
row 545.0,0.0,1=0.000,0=1.000
row 546.0,0.0,1=0.000,0=1.000
row 547.0,0.0,1=0.000,0=1.000
row 548.0,0.0,1=0.000,0=1.000
row 549.0,0.0,1=0.000,0=1.000
row 550.0,0.0,1=0.000,0=1.000
row 551.0,0.0,1=0.111,0=0.889
row 552.0,0.0,1=0.000,0=1.000
row 553.0,0.0,1=0.128,0=0.872
row 554.0,0.0,1=0.000,0=1.000
row 555.0,0.0,1=0.145,0=0.855
row 556.0,0.0,1=0.000,0=1.000
row 557.0,0.0,1=0.136,0=0.864
row 558.0,0.0,1=0.132,0=0.868
row 561.0,0.0,1=0.105,0=0.895
row 562.0,0.0,1=0.000,0=1.000
row 563.0,0.0,1=0.000,0=1.000
row 564.0,0.0,1=0.000,0=1.000
row 565.0,0.0,1=0.000,0=1.000
row 566.0,0.0,1=0.000,0=1.000
row 567.0,0.0,1=0.000,0=1.000
row 568.0,0.0,1=0.000,0=1.000
row 569.0,0.0,1=0.000,0=1.000
row 570.0,0.0,1=0.000,0=1.000
row 571.0,0.0,1=0.000,0=1.000
row 573.0,0.0,1=0.000,0=1.000
row 574.0,0.0,1=0.128,0=0.872
row 575.0,0.0,1=0.000,0=1.000
row 576.0,0.0,1=0.125,0=0.875
row 577.0,0.0,1=0.000,0=1.000
row 578.0,0.0,1=0.136,0=0.864
row 579.0,0.0,1=0.132,0=0.868
row 582.0,0.0,1=0.710,0=0.290
row 583.0,0.0,1=0.000,0=1.000
row 584.0,0.0,1=0.000,0=1.000
row 585.0,0.0,1=0.000,0=1.000
row 586.0,0.0,1=0.000,0=1.000
row 587.0,0.0,1=0.000,0=1.000
row 588.0,0.0,1=0.000,0=1.000
row 589.0,0.0,1=0.000,0=1.000
row 590.0,0.0,1=0.000,0=1.000
row 591.0,0.0,1=0.000,0=1.000
row 592.0,0.0,1=0.000,0=1.000
row 593.0,0.0,1=0.111,0=0.889
row 594.0,0.0,1=0.000,0=1.000
row 595.0,0.0,1=0.128,0=0.872
row 596.0,0.0,1=0.000,0=1.000
row 597.0,0.0,1=0.145,0=0.855
row 598.0,0.0,1=0.000,0=1.000
row 599.0,0.0,1=0.136,0=0.864
row 600.0,0.0,1=0.132,0=0.868
row 602.0,0.0,1=0.236,0=0.764
row 604.0,0.0,1=0.000,0=1.000
row 605.0,0.0,1=0.000,0=1.000
row 606.0,0.0,1=0.000,0=1.000
row 607.0,0.0,1=0.000,0=1.000
row 608.0,0.0,1=0.000,0=1.000
row 609.0,0.0,1=0.000,0=1.000
row 610.0,0.0,1=0.000,0=1.000
row 611.0,0.0,1=0.000,0=1.000
row 612.0,0.0,1=0.000,0=1.000
row 613.0,0.0,1=0.000,0=1.000
row 614.0,0.0,1=0.090,0=0.910
row 615.0,0.0,1=0.000,0=1.000
row 616.0,0.0,1=0.128,0=0.872
row 617.0,0.0,1=0.000,0=1.000
row 618.0,0.0,1=0.145,0=0.855
row 619.0,0.0,1=0.000,0=1.000
row 620.0,0.0,1=0.136,0=0.864
row 621.0,0.0,1=0.132,0=0.868
row 623.0,0.0,1=0.236,0=0.764
row 624.0,0.0,1=0.366,0=0.634
row 625.0,0.0,1=0.000,0=1.000
row 626.0,0.0,1=0.000,0=1.000
row 627.0,0.0,1=0.000,0=1.000
row 628.0,0.0,1=0.000,0=1.000
row 629.0,0.0,1=0.000,0=1.000
row 630.0,0.0,1=0.000,0=1.000
row 631.0,0.0,1=0.000,0=1.000
row 632.0,0.0,1=0.000,0=1.000
row 633.0,0.0,1=0.000,0=1.000
row 634.0,0.0,1=0.000,0=1.000
row 635.0,0.0,1=0.111,0=0.889
row 636.0,0.0,1=0.000,0=1.000
row 638.0,0.0,1=0.000,0=1.000
row 639.0,0.0,1=0.145,0=0.855
row 640.0,0.0,1=0.000,0=1.000
row 641.0,0.0,1=0.136,0=0.864
row 642.0,0.0,1=0.132,0=0.868
row 643.0,0.0,1=0.684,0=0.316
row 644.0,0.0,1=0.156,0=0.844
row 645.0,0.0,1=0.105,0=0.895
row 646.0,0.0,1=0.000,0=1.000
row 647.0,0.0,1=0.000,0=1.000
row 648.0,0.0,1=0.000,0=1.000
row 649.0,0.0,1=0.000,0=1.000
row 650.0,0.0,1=0.000,0=1.000
row 651.0,0.0,1=0.000,0=1.000
row 652.0,0.0,1=0.000,0=1.000
row 653.0,0.0,1=0.000,0=1.000
row 654.0,0.0,1=0.000,0=1.000
row 655.0,0.0,1=0.000,0=1.000
row 656.0,0.0,1=0.090,0=0.910
row 657.0,0.0,1=0.000,0=1.000
row 658.0,0.0,1=0.128,0=0.872
row 659.0,0.0,1=0.000,0=1.000
row 661.0,0.0,1=0.000,0=1.000
row 662.0,0.0,1=0.136,0=0.864
row 663.0,0.0,1=0.132,0=0.868
row 664.0,0.0,1=0.684,0=0.316
row 665.0,0.0,1=0.474,0=0.526
row 666.0,0.0,1=0.296,0=0.704
row 667.0,0.0,1=0.296,0=0.704
row 676.0,0.0,1=0.481,0=0.519
row 677.0,0.0,1=0.647,0=0.353
row 678.0,0.0,1=0.462,0=0.538
row 680.0,0.0,1=0.296,0=0.704
row 681.0,0.0,1=0.296,0=0.704
row 685.0,0.0,1=0.001,0=0.999
row 686.0,0.0,1=0.001,0=0.999
row 687.0,0.0,1=0.001,0=0.999
row 690.0,0.0,1=0.001,0=0.999
row 691.0,0.0,1=0.001,0=0.999
row 692.0,0.0,1=0.001,0=0.999
row 693.0,0.0,1=0.001,0=0.999
row 694.0,0.0,1=0.927,0=0.073
row 697.0,0.0,1=0.001,0=0.999
row 698.0,0.0,1=0.001,0=0.999
row 699.0,0.0,1=0.001,0=0.999
row 700.0,0.0,1=0.001,0=0.999
row 701.0,0.0,1=0.001,0=0.999
row 702.0,0.0,1=0.406,0=0.594
row 709.0,0.0,1=0.000,0=1.000
row 710.0,0.0,1=0.000,0=1.000
row 711.0,0.0,1=0.001,0=0.999
row 712.0,0.0,1=0.172,0=0.828
row 715.0,0.0,1=0.000,0=1.000
row 716.0,0.0,1=0.000,0=1.000
row 717.0,0.0,1=0.000,0=1.000
row 718.0,0.0,1=0.266,0=0.734
row 719.0,0.0,1=0.172,0=0.828
row 721.0,0.0,1=0.000,0=1.000
row 722.0,0.0,1=0.000,0=1.000
row 723.0,0.0,1=0.000,0=1.000
row 725.0,0.0,1=0.291,0=0.709
row 726.0,0.0,1=0.648,0=0.352
row 729.0,0.0,1=0.000,0=1.000
row 730.0,0.0,1=0.000,0=1.000
row 731.0,0.0,1=0.000,0=1.000
row 732.0,0.0,1=0.000,0=1.000
row 733.0,0.0,1=0.000,0=1.000
row 734.0,0.0,1=0.000,0=1.000
row 735.0,0.0,1=0.266,0=0.734
row 736.0,0.0,1=0.172,0=0.828
row 738.0,0.0,1=0.000,0=1.000
row 739.0,0.0,1=0.000,0=1.000
row 740.0,0.0,1=0.000,0=1.000
row 741.0,0.0,1=0.000,0=1.000
row 742.0,0.0,1=0.000,0=1.000
row 743.0,0.0,1=0.000,0=1.000
row 744.0,0.0,1=0.000,0=1.000
row 747.0,0.0,1=0.000,0=1.000
row 748.0,0.0,1=0.000,0=1.000
row 749.0,0.0,1=0.000,0=1.000
row 750.0,0.0,1=0.266,0=0.734
row 751.0,0.0,1=0.172,0=0.828
row 752.0,0.0,1=0.566,0=0.434
row 755.0,0.0,1=0.204,0=0.796
row 758.0,0.0,1=0.166,0=0.834
row 759.0,0.0,1=0.204,0=0.796
row 762.0,0.0,1=0.654,0=0.346
row 764.0,0.0,1=0.504,0=0.496
row 766.0,0.0,1=0.268,0=0.732
row 767.0,0.0,1=0.597,0=0.403
row 768.0,0.0,1=0.632,0=0.368
row 770.0,0.0,1=0.001,0=0.999
row 771.0,0.0,1=0.166,0=0.834
row 772.0,0.0,1=0.611,0=0.389
row 774.0,0.0,1=0.504,0=0.496
row 776.0,0.0,1=0.166,0=0.834
row 777.0,0.0,1=0.268,0=0.732
row 778.0,0.0,1=0.000,0=1.000
row 779.0,0.0,1=0.000,0=1.000
row 780.0,0.0,1=0.001,0=0.999
row 781.0,0.0,1=0.204,0=0.796
row 784.0,0.0,1=0.166,0=0.834
row 786.0,0.0,1=0.000,0=1.000
row 787.0,0.0,1=0.000,0=1.000
row 788.0,0.0,1=0.000,0=1.000
row 789.0,0.0,1=0.266,0=0.734
row 790.0,0.0,1=0.204,0=0.796
row 792.0,0.0,1=0.166,0=0.834
row 793.0,0.0,1=0.663,0=0.337
row 794.0,0.0,1=0.000,0=1.000
row 795.0,0.0,1=0.000,0=1.000
row 796.0,0.0,1=0.000,0=1.000
row 798.0,0.0,1=0.204,0=0.796
row 799.0,0.0,1=0.632,0=0.368
row 802.0,0.0,1=0.000,0=1.000
row 803.0,0.0,1=0.000,0=1.000
row 804.0,0.0,1=0.166,0=0.834
row 806.0,0.0,1=0.000,0=1.000
row 807.0,0.0,1=0.000,0=1.000
row 808.0,0.0,1=0.000,0=1.000
row 809.0,0.0,1=0.266,0=0.734
row 810.0,0.0,1=0.204,0=0.796
row 812.0,0.0,1=0.000,0=1.000
row 813.0,0.0,1=0.000,0=1.000
row 814.0,0.0,1=0.000,0=1.000
row 815.0,0.0,1=0.000,0=1.000
row 816.0,0.0,1=0.000,0=1.000
row 817.0,0.0,1=0.000,0=1.000
row 818.0,0.0,1=0.000,0=1.000
row 821.0,0.0,1=0.166,0=0.834
row 822.0,0.0,1=0.268,0=0.732
row 823.0,0.0,1=0.000,0=1.000
row 824.0,0.0,1=0.000,0=1.000
row 825.0,0.0,1=0.000,0=1.000
row 826.0,0.0,1=0.266,0=0.734
row 827.0,0.0,1=0.204,0=0.796
row 828.0,0.0,1=0.504,0=0.496
row 829.0,0.0,1=0.001,0=0.999
row 830.0,0.0,1=0.000,0=1.000
row 831.0,0.0,1=0.102,0=0.898
row 832.0,0.0,1=0.000,0=1.000
row 833.0,0.0,1=0.153,0=0.847
row 834.0,0.0,1=0.000,0=1.000
row 835.0,0.0,1=0.000,0=1.000
row 836.0,0.0,1=0.000,0=1.000
row 837.0,0.0,1=0.212,0=0.788
row 839.0,0.0,1=0.020,0=0.980
row 840.0,0.0,1=0.000,0=1.000
row 841.0,0.0,1=0.000,0=1.000
row 842.0,0.0,1=0.102,0=0.898
row 843.0,0.0,1=0.000,0=1.000
row 845.0,0.0,1=0.000,0=1.000
row 846.0,0.0,1=0.000,0=1.000
row 847.0,0.0,1=0.000,0=1.000
row 848.0,0.0,1=0.785,0=0.215
row 849.0,0.0,1=0.189,0=0.811
row 850.0,0.0,1=0.020,0=0.980
row 851.0,0.0,1=0.000,0=1.000
row 852.0,0.0,1=0.000,0=1.000
row 853.0,0.0,1=0.102,0=0.898
row 854.0,0.0,1=0.001,0=0.999
row 855.0,0.0,1=0.534,0=0.466
row 856.0,0.0,1=0.000,0=1.000
row 857.0,0.0,1=0.000,0=1.000
row 858.0,0.0,1=0.000,0=1.000
row 860.0,0.0,1=0.189,0=0.811
row 861.0,0.0,1=0.020,0=0.980
row 862.0,0.0,1=0.237,0=0.763
row 867.0,0.0,1=0.174,0=0.826
row 872.0,0.0,1=0.174,0=0.826
row 873.0,0.0,1=0.724,0=0.276
row 876.0,0.0,1=0.001,0=0.999
row 877.0,0.0,1=0.001,0=0.999
row 878.0,0.0,1=0.746,0=0.254
row 879.0,0.0,1=0.281,0=0.719
row 880.0,0.0,1=0.281,0=0.719
row 883.0,0.0,1=0.281,0=0.719
row 885.0,0.0,1=0.281,0=0.719
row 889.0,0.0,1=0.471,0=0.529
row 890.0,0.0,1=0.471,0=0.529
row 892.0,0.0,1=0.471,0=0.529
row 893.0,0.0,1=0.471,0=0.529
row 897.0,0.0,1=0.629,0=0.371
row 903.0,0.0,1=0.629,0=0.371
row 905.0,0.0,1=0.380,0=0.620
row 906.0,0.0,1=0.376,0=0.624
row 907.0,0.0,1=0.517,0=0.483
row 912.0,0.0,1=0.463,0=0.537
row 915.0,0.0,1=0.517,0=0.483
row 916.0,0.0,1=0.001,0=0.999
row 917.0,0.0,1=0.001,0=0.999
row 918.0,0.0,1=0.000,0=1.000
row 919.0,0.0,1=0.001,0=0.999
row 920.0,0.0,1=0.000,0=1.000
row 921.0,0.0,1=0.463,0=0.537
row 922.0,0.0,1=0.380,0=0.620
row 923.0,0.0,1=0.376,0=0.624
row 926.0,0.0,1=0.532,0=0.468
row 930.0,0.0,1=0.558,0=0.442
row 933.0,0.0,1=0.838,0=0.162
row 937.0,0.0,1=0.000,0=1.000
row 942.0,0.0,1=0.634,0=0.366
row 947.0,0.0,1=0.510,0=0.490
row 950.0,0.0,1=0.510,0=0.490
row 955.0,0.0,1=0.513,0=0.487
row 959.0,0.0,1=0.000,0=1.000
row 963.0,0.0,1=0.000,0=1.000
row 964.0,0.0,1=0.415,0=0.585
row 965.0,0.0,1=0.726,0=0.274
row 966.0,0.0,1=0.000,0=1.000
row 967.0,0.0,1=0.000,0=1.000
row 968.0,0.0,1=0.001,0=0.999
row 970.0,0.0,1=0.000,0=1.000
row 972.0,0.0,1=0.000,0=1.000
row 974.0,0.0,1=0.000,0=1.000
row 975.0,0.0,1=0.000,0=1.000
row 976.0,0.0,1=0.001,0=0.999
row 978.0,0.0,1=0.000,0=1.000
row 979.0,0.0,1=0.206,0=0.794
row 980.0,0.0,1=0.000,0=1.000
row 981.0,0.0,1=0.372,0=0.628
row 985.0,0.0,1=0.748,0=0.252
row 988.0,0.0,1=0.001,0=0.999
row 994.0,0.0,1=0.001,0=0.999
row 996.0,0.0,1=0.316,0=0.684
row 997.0,0.0,1=0.273,0=0.727
row 998.0,0.0,1=0.528,0=0.472
row 1000.0,0.0,1=0.012,0=0.988
row 1002.0,0.0,1=0.000,0=1.000
row 1003.0,0.0,1=0.000,0=1.000
row 1004.0,0.0,1=0.012,0=0.988
row 1005.0,0.0,1=0.214,0=0.786
row 1006.0,0.0,1=0.000,0=1.000
row 1007.0,0.0,1=0.274,0=0.726
row 1009.0,0.0,1=0.476,0=0.524
row 1010.0,0.0,1=0.214,0=0.786
row 1011.0,0.0,1=0.000,0=1.000
row 1013.0,0.0,1=0.388,0=0.612
row 1014.0,0.0,1=0.476,0=0.524
row 1015.0,0.0,1=0.516,0=0.484
row 1016.0,0.0,1=0.001,0=0.999
row 1018.0,0.0,1=0.388,0=0.612
row 1019.0,0.0,1=0.389,0=0.611
row 1020.0,0.0,1=0.331,0=0.669
row 1021.0,0.0,1=0.653,0=0.347
row 1022.0,0.0,1=0.000,0=1.000
row 1023.0,0.0,1=0.000,0=1.000
row 1024.0,0.0,1=0.000,0=1.000
row 1025.0,0.0,1=0.000,0=1.000
row 1026.0,0.0,1=0.000,0=1.000
row 1028.0,0.0,1=0.001,0=0.999
row 1029.0,0.0,1=0.802,0=0.198
row 1030.0,0.0,1=0.388,0=0.612
row 1032.0,0.0,1=0.331,0=0.669
row 1034.0,0.0,1=0.000,0=1.000
row 1035.0,0.0,1=0.000,0=1.000
row 1036.0,0.0,1=0.000,0=1.000
row 1037.0,0.0,1=0.001,0=0.999
row 1038.0,0.0,1=0.001,0=0.999
row 1039.0,0.0,1=0.214,0=0.786
row 1040.0,0.0,1=0.000,0=1.000
row 1041.0,0.0,1=0.274,0=0.726
row 1042.0,0.0,1=0.388,0=0.612
row 1043.0,0.0,1=0.435,0=0.565
row 1046.0,0.0,1=0.000,0=1.000
row 1047.0,0.0,1=0.000,0=1.000
row 1048.0,0.0,1=0.000,0=1.000
row 1049.0,0.0,1=0.001,0=0.999
row 1050.0,0.0,1=0.001,0=0.999
row 1051.0,0.0,1=0.214,0=0.786
row 1052.0,0.0,1=0.000,0=1.000
row 1053.0,0.0,1=0.737,0=0.263
row 1054.0,0.0,1=0.388,0=0.612
row 1055.0,0.0,1=0.435,0=0.565
row 1056.0,0.0,1=0.279,0=0.721
row 1057.0,0.0,1=0.001,0=0.999
row 1058.0,0.0,1=0.001,0=0.999
row 1060.0,0.0,1=0.000,0=1.000
row 1062.0,0.0,1=0.366,0=0.634
row 1064.0,0.0,1=0.705,0=0.295
row 1065.0,0.0,1=0.000,0=1.000
row 1066.0,0.0,1=0.000,0=1.000
row 1068.0,0.0,1=0.000,0=1.000
row 1070.0,0.0,1=0.366,0=0.634
row 1073.0,0.0,1=0.000,0=1.000
row 1074.0,0.0,1=0.000,0=1.000
row 1075.0,0.0,1=0.254,0=0.746
row 1076.0,0.0,1=0.000,0=1.000
row 1077.0,0.0,1=0.572,0=0.428
row 1079.0,0.0,1=0.569,0=0.431
row 1081.0,0.0,1=0.000,0=1.000
row 1082.0,0.0,1=0.000,0=1.000
row 1083.0,0.0,1=0.254,0=0.746
row 1084.0,0.0,1=0.000,0=1.000
row 1085.0,0.0,1=0.572,0=0.428
row 1087.0,0.0,1=0.569,0=0.431
row 1088.0,0.0,1=0.000,0=1.000
row 1089.0,0.0,1=0.000,0=1.000
row 1092.0,0.0,1=0.598,0=0.402
row 1093.0,0.0,1=0.000,0=1.000
row 1094.0,0.0,1=0.001,0=0.999
row 1095.0,0.0,1=0.000,0=1.000
row 1096.0,0.0,1=0.012,0=0.988
row 1097.0,0.0,1=0.000,0=1.000
row 1098.0,0.0,1=0.000,0=1.000
row 1099.0,0.0,1=0.533,0=0.467
row 1102.0,0.0,1=0.000,0=1.000
row 1103.0,0.0,1=0.001,0=0.999
row 1104.0,0.0,1=0.000,0=1.000
row 1105.0,0.0,1=0.012,0=0.988
row 1106.0,0.0,1=0.000,0=1.000
row 1107.0,0.0,1=0.001,0=0.999
row 1109.0,0.0,1=0.578,0=0.422
row 1111.0,0.0,1=0.000,0=1.000
row 1112.0,0.0,1=0.000,0=1.000
row 1113.0,0.0,1=0.000,0=1.000
row 1114.0,0.0,1=0.012,0=0.988
row 1115.0,0.0,1=0.442,0=0.558
row 1118.0,0.0,1=0.551,0=0.449
row 1119.0,0.0,1=0.000,0=1.000
row 1120.0,0.0,1=0.270,0=0.730
row 1121.0,0.0,1=0.000,0=1.000
row 1122.0,0.0,1=0.011,0=0.989
row 1125.0,0.0,1=0.453,0=0.547
row 1127.0,0.0,1=0.000,0=1.000
row 1129.0,0.0,1=0.000,0=1.000
row 1130.0,0.0,1=0.011,0=0.989
row 1132.0,0.0,1=0.016,0=0.984
row 1134.0,0.0,1=0.002,0=0.998
row 1138.0,0.0,1=0.000,0=1.000
row 1144.0,0.0,1=0.000,0=1.000
row 1146.0,0.0,1=0.270,0=0.730
row 1147.0,0.0,1=0.217,0=0.783
row 1148.0,0.0,1=0.529,0=0.471
row 1149.0,0.0,1=0.001,0=0.999
row 1151.0,0.0,1=0.001,0=0.999
row 1153.0,0.0,1=0.001,0=0.999
row 1155.0,0.0,1=0.001,0=0.999
row 1157.0,0.0,1=0.001,0=0.999
row 1164.0,0.0,1=0.714,0=0.286
row 1167.0,0.0,1=0.002,0=0.998
row 1168.0,0.0,1=0.905,0=0.095
row 1170.0,0.0,1=0.002,0=0.998
row 1173.0,0.0,1=0.002,0=0.998
row 1174.0,0.0,1=0.905,0=0.095
row 1176.0,0.0,1=0.002,0=0.998
row 1179.0,0.0,1=0.002,0=0.998
row 1182.0,0.0,1=0.002,0=0.998
row 1185.0,0.0,1=0.002,0=0.998
row 1188.0,0.0,1=0.002,0=0.998
row 1191.0,0.0,1=0.002,0=0.998
row 1194.0,0.0,1=0.002,0=0.998
row 1197.0,0.0,1=0.002,0=0.998
row 1203.0,0.0,1=0.000,0=1.000
row 1204.0,0.0,1=0.006,0=0.994
row 1209.0,0.0,1=0.870,0=0.130
row 1211.0,0.0,1=0.419,0=0.581
row 1214.0,0.0,1=0.419,0=0.581
row 1217.0,0.0,1=0.419,0=0.581
row 1220.0,0.0,1=0.419,0=0.581
row 1222.0,0.0,1=0.001,0=0.999
row 1224.0,0.0,1=0.001,0=0.999
row 1227.0,0.0,1=0.001,0=0.999
row 1230.0,0.0,1=0.001,0=0.999
row 1235.0,0.0,1=0.000,0=1.000
row 1242.0,0.0,1=0.844,0=0.156
row 1244.0,0.0,1=0.468,0=0.532
row 1246.0,0.0,1=0.000,0=1.000
row 1248.0,0.0,1=0.001,0=0.999
row 1252.0,0.0,1=0.817,0=0.183
row 1254.0,0.0,1=0.001,0=0.999
row 1259.0,0.0,1=0.000,0=1.000
row 1261.0,0.0,1=0.001,0=0.999
row 1263.0,0.0,1=0.001,0=0.999
row 1276.0,0.0,1=0.335,0=0.665
row 1277.0,0.0,1=0.002,0=0.998
row 1278.0,0.0,1=0.060,0=0.940
row 1279.0,0.0,1=0.000,0=1.000
row 1280.0,0.0,1=0.000,0=1.000
row 1283.0,0.0,1=0.335,0=0.665
row 1284.0,0.0,1=0.002,0=0.998
row 1285.0,0.0,1=0.060,0=0.940
row 1286.0,0.0,1=0.000,0=1.000
row 1287.0,0.0,1=0.000,0=1.000
row 1291.0,0.0,1=0.001,0=0.999
row 1292.0,0.0,1=0.000,0=1.000
row 1295.0,0.0,1=0.001,0=0.999
row 1296.0,0.0,1=0.183,0=0.817
row 1297.0,0.0,1=0.000,0=1.000
row 1298.0,0.0,1=0.000,0=1.000
row 1299.0,0.0,1=0.493,0=0.507
row 1300.0,0.0,1=0.494,0=0.506
row 1301.0,0.0,1=0.001,0=0.999
row 1302.0,0.0,1=0.002,0=0.998
row 1303.0,0.0,1=0.507,0=0.493
row 1304.0,0.0,1=0.238,0=0.762
row 1305.0,0.0,1=0.001,0=0.999
row 1307.0,0.0,1=0.000,0=1.000
row 1308.0,0.0,1=0.002,0=0.998
row 1309.0,0.0,1=0.493,0=0.507
row 1310.0,0.0,1=0.001,0=0.999
row 1317.0,0.0,1=0.042,0=0.958
row 1318.0,0.0,1=0.000,0=1.000
row 1323.0,0.0,1=0.000,0=1.000
row 1324.0,0.0,1=0.341,0=0.659
row 1325.0,0.0,1=0.381,0=0.619
row 1327.0,0.0,1=0.309,0=0.691
row 1328.0,0.0,1=0.000,0=1.000
row 1329.0,0.0,1=0.341,0=0.659
row 1330.0,0.0,1=0.381,0=0.619
row 1332.0,0.0,1=0.309,0=0.691
row 1333.0,0.0,1=0.000,0=1.000
row 1339.0,0.0,1=0.000,0=1.000
