id	line	column	filename	methodname	varname	vartype	else	return	right
1265	132	6	HessenbergTransformer.java	transform	THIS	HessenbergTransformer	0	DEF	$.Precision.equals(scale,0)
1265	132	6	HessenbergTransformer.java	transform	scale	double	0	DEF	Precision.equals($,0)
4886	134	8	HessenbergTransformer.java	transform	i	int	0	NIL-FOR	$ >= m
4886	134	8	HessenbergTransformer.java	transform	m	int	0	NIL-FOR	i >= $
4887	141	8	HessenbergTransformer.java	transform	j	int	0	NIL-FOR	$ < n
4887	141	8	HessenbergTransformer.java	transform	n	int	0	NIL-FOR	j < $
4888	143	10	HessenbergTransformer.java	transform	i	int	0	NIL-FOR	$ >= m
4888	143	10	HessenbergTransformer.java	transform	m	int	0	NIL-FOR	i >= $
4889	147	10	HessenbergTransformer.java	transform	i	int	0	NIL-FOR	$ <= high
4889	147	10	HessenbergTransformer.java	transform	high	int	0	NIL-FOR	i <= $
4890	151	8	HessenbergTransformer.java	transform	i	int	0	NIL-FOR	$ <= high
4890	151	8	HessenbergTransformer.java	transform	high	int	0	NIL-FOR	i <= $
4891	153	10	HessenbergTransformer.java	transform	j	int	0	NIL-FOR	$ >= m
4891	153	10	HessenbergTransformer.java	transform	m	int	0	NIL-FOR	j >= $
4892	157	10	HessenbergTransformer.java	transform	j	int	0	NIL-FOR	$ <= high
4892	157	10	HessenbergTransformer.java	transform	high	int	0	NIL-FOR	j <= $
5729	60	4	HighamHall54Integrator.java	estimateError	THIS	HighamHall54Integrator	0	NIL-FOR	j < $.mainSetDimension
5729	60	4	HighamHall54Integrator.java	estimateError	j	int	0	NIL-FOR	$ < mainSetDimension
5730	62	6	HighamHall54Integrator.java	estimateError	THIS	HighamHall54Integrator	0	NIL-FOR	l < STATIC_E.$.length
5730	62	6	HighamHall54Integrator.java	estimateError	l	int	0	NIL-FOR	$ < STATIC_E.length
2469	42	4	HighamHall54StepInterpolator.java	computeInterpolatedStateAndDerivatives	THIS	HighamHall54StepInterpolator	1	DEF	$.previousState != null
2469	42	4	HighamHall54StepInterpolator.java	computeInterpolatedStateAndDerivatives	theta	double	1	DEF	$ <= 0.5
5800	49	6	HighamHall54StepInterpolator.java	computeInterpolatedStateAndDerivatives	THIS	HighamHall54StepInterpolator	0	NIL-FOR	i < $.interpolatedState.$.length
5800	49	6	HighamHall54StepInterpolator.java	computeInterpolatedStateAndDerivatives	i	int	0	NIL-FOR	$ < interpolatedState.length
5801	66	6	HighamHall54StepInterpolator.java	computeInterpolatedStateAndDerivatives	THIS	HighamHall54StepInterpolator	0	NIL-FOR	i < $.interpolatedState.$.length
5801	66	6	HighamHall54StepInterpolator.java	computeInterpolatedStateAndDerivatives	i	int	0	NIL-FOR	$ < interpolatedState.length
1836	65	4	HypergeometricDistribution.java	HypergeometricDistribution	populationSize	int	0	NotStrictlyPositiveException	$ <= 0
1837	68	4	HypergeometricDistribution.java	HypergeometricDistribution	numberOfSuccesses	int	0	NotPositiveException	$ < 0
1838	71	4	HypergeometricDistribution.java	HypergeometricDistribution	sampleSize	int	0	NotPositiveException	$ < 0
1839	74	4	HypergeometricDistribution.java	HypergeometricDistribution	populationSize	int	0	NumberIsTooLargeException	numberOfSuccesses > $
1839	74	4	HypergeometricDistribution.java	HypergeometricDistribution	numberOfSuccesses	int	0	NumberIsTooLargeException	$ > populationSize
1840	77	4	HypergeometricDistribution.java	HypergeometricDistribution	populationSize	int	0	NumberIsTooLargeException	sampleSize > $
1840	77	4	HypergeometricDistribution.java	HypergeometricDistribution	sampleSize	int	0	NumberIsTooLargeException	$ > populationSize
1841	90	4	HypergeometricDistribution.java	cumulativeProbability	domain	int[]	1	DEF	x < $[0]
1841	90	4	HypergeometricDistribution.java	cumulativeProbability	x	int	1	DEF	$ < domain[0]
1842	94	6	HypergeometricDistribution.java	cumulativeProbability	domain	int[]	1	DEF	x >= $[1]
1842	94	6	HypergeometricDistribution.java	cumulativeProbability	x	int	1	DEF	$ >= domain[1]
1843	159	4	HypergeometricDistribution.java	probability	domain	int[]	1	DEF	x < $[0]
1843	159	4	HypergeometricDistribution.java	probability	domain	int[]	1	DEF	x > $[1]
1843	159	4	HypergeometricDistribution.java	probability	x	int	1	DEF	$ < domain[0]
1843	159	4	HypergeometricDistribution.java	probability	x	int	1	DEF	$ > domain[1]
1844	181	4	HypergeometricDistribution.java	upperCumulativeProbability	domain	int[]	1	DEF	x <= $[0]
1844	181	4	HypergeometricDistribution.java	upperCumulativeProbability	x	int	1	DEF	$ <= domain[0]
1845	185	6	HypergeometricDistribution.java	upperCumulativeProbability	domain	int[]	1	DEF	x > $[1]
1845	185	6	HypergeometricDistribution.java	upperCumulativeProbability	x	int	1	DEF	$ > domain[1]
5552	203	4	HypergeometricDistribution.java	innerCumulativeProbability	x0	int	0	NIL-WHILE	$ != x1
5552	203	4	HypergeometricDistribution.java	innerCumulativeProbability	x1	int	0	NIL-WHILE	x0 != $
1846	219	4	HypergeometricDistribution.java	getNumericalVariance	THIS	HypergeometricDistribution	0	DEF	$.numericalVarianceIsCalculated
449	109	4	ISAACRandom.java	setSeed	seed	int[]	0	RET	$ == null
450	116	4	ISAACRandom.java	setSeed	seedLen	int	0	DEF	$ < rslLen
450	116	4	ISAACRandom.java	setSeed	rslLen	int	0	DEF	seedLen < $
4499	117	6	ISAACRandom.java	setSeed	j	int	0	NIL-FOR	$ < rslLen
4499	117	6	ISAACRandom.java	setSeed	rslLen	int	0	NIL-FOR	j < $
451	128	4	ISAACRandom.java	next	THIS	ISAACRandom	0	DEF	$.count < 0
4500	141	4	ISAACRandom.java	isaac	THIS	ISAACRandom	0	NIL-WHILE	$.isaacI < H_SIZE
4501	145	4	ISAACRandom.java	isaac	THIS	ISAACRandom	0	NIL-WHILE	$.isaacJ < H_SIZE
4502	185	4	ISAACRandom.java	initState	THIS	ISAACRandom	0	NIL-FOR	j < $.arr.$.length
4502	185	4	ISAACRandom.java	initState	j	int	0	NIL-FOR	$ < arr.length
4503	188	4	ISAACRandom.java	initState	j	int	0	NIL-FOR	$ < 4
4504	191	4	ISAACRandom.java	initState	j	int	0	NIL-FOR	$ < SIZE
4505	203	4	ISAACRandom.java	initState	j	int	0	NIL-FOR	$ < SIZE
660	50	4	Incrementor.java	Incrementor	cb	MaxCountExceededCallback	0	NullArgumentException	$ == null
4599	90	4	Incrementor.java	incrementCount	i	int	0	NIL-FOR	$ < value
4599	90	4	Incrementor.java	incrementCount	value	int	0	NIL-FOR	i < $
661	99	4	Incrementor.java	incrementCount	THIS	Incrementor	0	DEF	++$.count > $.maximalCount
3898	99	4	Interval.java	checkPoint	THIS	Interval	1	RET	point > $.upper + tolerance
3898	99	4	Interval.java	checkPoint	THIS	Interval	1	RET	point < $.lower - tolerance
3898	99	4	Interval.java	checkPoint	point	double	1	RET	$ > upper + tolerance
3898	99	4	Interval.java	checkPoint	point	double	1	RET	$ < lower - tolerance
3898	99	4	Interval.java	checkPoint	tolerance	double	1	RET	point > upper + $
3898	99	4	Interval.java	checkPoint	tolerance	double	1	RET	point < lower - $
3899	103	6	Interval.java	checkPoint	THIS	Interval	1	RET	point > $.lower + tolerance
3899	103	6	Interval.java	checkPoint	THIS	Interval	1	RET	point < $.upper - tolerance
3899	103	6	Interval.java	checkPoint	point	double	1	RET	$ > lower + tolerance
3899	103	6	Interval.java	checkPoint	point	double	1	RET	$ < upper - tolerance
3899	103	6	Interval.java	checkPoint	tolerance	double	1	RET	point > lower + $
3899	103	6	Interval.java	checkPoint	tolerance	double	1	RET	point < upper - $
3905	50	4	IntervalsSet.java	buildTree	lower	double	0	RET	Double.isInfinite($)
3905	50	4	IntervalsSet.java	buildTree	lower	double	0	RET	$ < 0
3906	51	6	IntervalsSet.java	buildTree	upper	double	0	RET	Double.isInfinite($)
3906	51	6	IntervalsSet.java	buildTree	upper	double	0	RET	$ > 0
3907	58	4	IntervalsSet.java	buildTree	upper	double	0	RET	Double.isInfinite($)
3907	58	4	IntervalsSet.java	buildTree	upper	double	0	RET	$ > 0
3908	74	4	IntervalsSet.java	computeGeometricalProperties	THIS	IntervalsSet	1	DEF	$.getTree(false).getCut() == null
3909	86	6	IntervalsSet.java	computeGeometricalProperties	size	double	1	DEF	Double.isInfinite($)
3910	90	8	IntervalsSet.java	computeGeometricalProperties	THIS	IntervalsSet	1	DEF	size >= $.Precision.SAFE_MIN
3910	90	8	IntervalsSet.java	computeGeometricalProperties	size	double	1	DEF	$ >= Precision.SAFE_MIN
6496	106	4	IntervalsSet.java	getInf	node	BSPTree	0	NIL-WHILE	$.getCut() != null
6497	120	4	IntervalsSet.java	getSup	node	BSPTree	0	NIL-WHILE	$.getCut() != null
3911	144	4	IntervalsSet.java	recurseList	node	BSPTree<Euclidean1D>	1	DEF	$.getCut() == null
3912	145	6	IntervalsSet.java	recurseList	node	BSPTree<Euclidean1D>	0	DEF	(Boolean)$.getAttribute()
3913	156	6	IntervalsSet.java	recurseList	THIS	IntervalsSet	0	DEF	$.checkPoint(low,loc) == $.Location.INSIDE
3913	156	6	IntervalsSet.java	recurseList	THIS	IntervalsSet	0	DEF	$.checkPoint(high,loc) == $.Location.INSIDE
3913	156	6	IntervalsSet.java	recurseList	loc	Vector1D	0	DEF	checkPoint(low,$) == Location.INSIDE
3913	156	6	IntervalsSet.java	recurseList	loc	Vector1D	0	DEF	checkPoint(high,$) == Location.INSIDE
3913	156	6	IntervalsSet.java	recurseList	low	BSPTree	0	DEF	checkPoint($,loc) == Location.INSIDE
3913	156	6	IntervalsSet.java	recurseList	high	BSPTree	0	DEF	checkPoint($,loc) == Location.INSIDE
4267	38	4	IterativeLegendreGaussIntegrator.java	IterativeLegendreGaussIntegrator	n	int	0	NotStrictlyPositiveException	$ <= 0
4268	75	6	IterativeLegendreGaussIntegrator.java	doIntegrate	THIS	IterativeLegendreGaussIntegrator	0	RET	$.iterations.getCount() + 1 >= $.getMinimalIterationCount()
4268	75	6	IterativeLegendreGaussIntegrator.java	doIntegrate	delta	double	0	RET	$ <= limit
4268	75	6	IterativeLegendreGaussIntegrator.java	doIntegrate	limit	double	0	RET	delta <= $
6741	101	4	IterativeLegendreGaussIntegrator.java	stage	i	int	0	NIL-FOR	$ < n
6741	101	4	IterativeLegendreGaussIntegrator.java	stage	n	int	0	NIL-FOR	i < $
1274	46	4	IterativeLinearSolver.java	checkParameters	a	RealLinearOperator	0	NonSquareOperatorException	$.getRowDimension() != $.getColumnDimension()
1275	49	4	IterativeLinearSolver.java	checkParameters	a	RealLinearOperator	0	DimensionMismatchException	b.getDimension() != $.getRowDimension()
1275	49	4	IterativeLinearSolver.java	checkParameters	b	RealVector	0	DimensionMismatchException	$.getDimension() != a.getRowDimension()
1276	52	4	IterativeLinearSolver.java	checkParameters	a	RealLinearOperator	0	DimensionMismatchException	x0.getDimension() != $.getColumnDimension()
1276	52	4	IterativeLinearSolver.java	checkParameters	x0	RealVector	0	DimensionMismatchException	$.getDimension() != a.getColumnDimension()
1323	30	4	JacobiPreconditioner.java	create	n	int	0	NonSquareOperatorException	a.getRowDimension() != $
1323	30	4	JacobiPreconditioner.java	create	a	RealLinearOperator	0	NonSquareOperatorException	$.getRowDimension() != n
1324	34	4	JacobiPreconditioner.java	create	a	RealLinearOperator	1	DEF	$ instanceof AbstractRealMatrix
4945	36	6	JacobiPreconditioner.java	create	i	int	0	NIL-FOR	$ < n
4945	36	6	JacobiPreconditioner.java	create	n	int	0	NIL-FOR	i < $
4946	42	6	JacobiPreconditioner.java	create	i	int	0	NIL-FOR	$ < n
4946	42	6	JacobiPreconditioner.java	create	n	int	0	NIL-FOR	i < $
6738	25	4	JacobianFunction.java	value	THIS	JacobianFunction	0	NIL-FOR	i < point.$.length
6738	25	4	JacobianFunction.java	value	i	int	0	NIL-FOR	$ < point.length
6738	25	4	JacobianFunction.java	value	point	double[]	0	NIL-FOR	i < $.length
6739	31	4	JacobianFunction.java	value	THIS	JacobianFunction	0	NIL-FOR	i < dsY.$.length
6739	31	4	JacobianFunction.java	value	i	int	0	NIL-FOR	$ < dsY.length
6739	31	4	JacobianFunction.java	value	dsY	DerivativeStructure[]	0	NIL-FOR	i < $.length
6740	32	6	JacobianFunction.java	value	THIS	JacobianFunction	0	NIL-FOR	j < point.$.length
6740	32	6	JacobianFunction.java	value	j	int	0	NIL-FOR	$ < point.length
6740	32	6	JacobianFunction.java	value	point	double[]	0	NIL-FOR	j < $.length
2272	82	4	JacobianMatrices.java	JacobianMatrices	parameters	String	1	DEF	$ == null
5659	88	6	JacobianMatrices.java	JacobianMatrices	THIS	JacobianMatrices	0	NIL-FOR	i < parameters.$.length
5659	88	6	JacobianMatrices.java	JacobianMatrices	i	int	0	NIL-FOR	$ < parameters.length
5659	88	6	JacobianMatrices.java	JacobianMatrices	parameters	String	0	NIL-FOR	i < $.length
5660	96	4	JacobianMatrices.java	JacobianMatrices	THIS	JacobianMatrices	0	NIL-FOR	i < $.stateDim
5660	96	4	JacobianMatrices.java	JacobianMatrices	i	int	0	NIL-FOR	$ < stateDim
2273	109	4	JacobianMatrices.java	registerVariationalEquations	ode	FirstOrderDifferentialEquations	0	MismatchedEquations	expandable.getPrimary() != $
2273	109	4	JacobianMatrices.java	registerVariationalEquations	expandable	ExpandableStatefulODE	0	MismatchedEquations	$.getPrimary() != ode
2274	140	6	JacobianMatrices.java	setParameterStep	THIS	JacobianMatrices	0	RET	parameter.equals($.param.getParameterName())
2274	140	6	JacobianMatrices.java	setParameterStep	parameter	String	0	RET	$.equals(param.getParameterName())
2275	161	4	JacobianMatrices.java	setInitialMainStateJacobian	THIS	JacobianMatrices	0	DEF	$.efode != null
2276	176	6	JacobianMatrices.java	setInitialParameterJacobian	THIS	JacobianMatrices	0	RET	pName.equals($.param.getParameterName())
2276	176	6	JacobianMatrices.java	setInitialParameterJacobian	pName	String	0	RET	$.equals(param.getParameterName())
2277	178	8	JacobianMatrices.java	setInitialParameterJacobian	THIS	JacobianMatrices	0	DEF	$.efode != null
5661	194	4	JacobianMatrices.java	getCurrentMainSetJacobian	THIS	JacobianMatrices	0	NIL-FOR	i < $.stateDim
5661	194	4	JacobianMatrices.java	getCurrentMainSetJacobian	i	int	0	NIL-FOR	$ < stateDim
2278	208	6	JacobianMatrices.java	getCurrentParameterJacobian	THIS	JacobianMatrices	0	RET	$.param.getParameterName().equals(pName)
2278	208	6	JacobianMatrices.java	getCurrentParameterJacobian	pName	String	0	RET	param.getParameterName().equals($)
2279	223	4	JacobianMatrices.java	checkDimension	arrayDimension	int	0	DimensionMismatchException	$ != expected
2279	223	4	JacobianMatrices.java	checkDimension	expected	int	0	DimensionMismatchException	arrayDimension != $
3062	49	6	JacobianMultivariateVectorOptimizer.java	parseOptimizationData	THIS	JacobianMultivariateVectorOptimizer	0	DEF	$.data instanceof ModelFunctionJacobian
1633	142	4	KMeansPlusPlusClusterer.java	cluster	THIS	KMeansPlusPlusClusterer	0	NumberIsTooSmallException	points.size() < $.k
1633	142	4	KMeansPlusPlusClusterer.java	cluster	points	Collection<T>	0	NumberIsTooSmallException	$.size() < k
5484	149	4	KMeansPlusPlusClusterer.java	cluster	count	int	0	NIL-FOR	$ < max
5484	149	4	KMeansPlusPlusClusterer.java	cluster	max	int	0	NIL-FOR	count < $
1634	154	8	KMeansPlusPlusClusterer.java	cluster	THIS	KMeansPlusPlusClusterer	1	ConvergenceException	$.cluster.getPoints().isEmpty()
1635	177	0	KMeansPlusPlusClusterer.java	cluster	emptyCluster	boolean	0	RET	$
1635	177	0	KMeansPlusPlusClusterer.java	cluster	changes	int	0	RET	$ == 0
1636	195	0	KMeansPlusPlusClusterer.java	assignPointsToClusters	clusterIndex	int	0	DEF	$ != assignments[pointIndex]
1636	195	0	KMeansPlusPlusClusterer.java	assignPointsToClusters	pointIndex	int	0	DEF	clusterIndex != assignments[$]
1636	195	0	KMeansPlusPlusClusterer.java	assignPointsToClusters	assignments	int[]	0	DEF	clusterIndex != $[pointIndex]
5485	219	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ < numPoints
5485	219	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	i < $
1637	220	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	$ != firstPointIndex
1637	220	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	firstPointIndex	int	0	DEF	i != $
5486	225	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	THIS	KMeansPlusPlusClusterer	0	NIL-WHILE	resultSet.size() < $.k
5486	225	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	resultSet	List<CentroidCluster>	0	NIL-WHILE	$.size() < k
5487	227	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ < numPoints
5487	227	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	i < $
1638	228	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	taken[$]
1638	228	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[i]
5488	235	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ < numPoints
5488	235	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	i < $
1639	236	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	taken[$]
1639	236	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[i]
1640	238	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	r	double	0	DEF	sum >= $
1640	238	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	sum	double	0	DEF	$ >= r
1641	244	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	nextPointIndex	int	0	DEF	$ == -1
5489	245	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ >= 0
1642	246	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	taken[$]
1642	246	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[i]
1643	252	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	nextPointIndex	int	1	DEF	$ >= 0
1644	256	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	THIS	KMeansPlusPlusClusterer	0	DEF	resultSet.size() < $.k
1644	256	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	resultSet	List<CentroidCluster>	0	DEF	$.size() < k
5490	257	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	j	int	0	NIL-FOR	$ < numPoints
5490	257	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	j < $
1645	258	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	j	int	0	DEF	taken[$]
1645	258	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[j]
1646	261	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	d2	double	0	DEF	$ < minDistSquared[j]
1646	261	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	j	int	0	DEF	d2 < minDistSquared[$]
1646	261	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	minDistSquared	double[]	0	DEF	d2 < $[j]
1647	284	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	THIS	KMeansPlusPlusClusterer	0	DEF	$.cluster.getPoints().isEmpty()
1648	291	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	variance	double	0	DEF	$ > maxVariance
1648	291	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	maxVariance	double	0	DEF	variance > $
1649	297	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	selected	Cluster	0	ConvergenceException	$ == null
1650	314	0	KMeansPlusPlusClusterer.java	getPointFromLargestNumberCluster	number	int	0	DEF	$ > maxNumber
1650	314	0	KMeansPlusPlusClusterer.java	getPointFromLargestNumberCluster	maxNumber	int	0	DEF	number > $
1651	319	0	KMeansPlusPlusClusterer.java	getPointFromLargestNumberCluster	selected	Cluster	0	ConvergenceException	$ == null
5491	338	0	KMeansPlusPlusClusterer.java	getFarthestPoint	i	int	0	NIL-FOR	$ < points.size()
5491	338	0	KMeansPlusPlusClusterer.java	getFarthestPoint	points	List<T>	0	NIL-FOR	i < $.size()
1652	340	0	KMeansPlusPlusClusterer.java	getFarthestPoint	distance	double	0	DEF	$ > maxDistance
1652	340	0	KMeansPlusPlusClusterer.java	getFarthestPoint	maxDistance	double	0	DEF	distance > $
1653	347	0	KMeansPlusPlusClusterer.java	getFarthestPoint	selectedCluster	Cluster	0	ConvergenceException	$ == null
1654	364	0	KMeansPlusPlusClusterer.java	getNearestCluster	distance	double	0	DEF	$ < minDistance
1654	364	0	KMeansPlusPlusClusterer.java	getNearestCluster	minDistance	double	0	DEF	distance < $
5492	382	0	KMeansPlusPlusClusterer.java	centroidOf	THIS	KMeansPlusPlusClusterer	0	NIL-FOR	i < centroid.$.length
5492	382	0	KMeansPlusPlusClusterer.java	centroidOf	i	int	0	NIL-FOR	$ < centroid.length
5492	382	0	KMeansPlusPlusClusterer.java	centroidOf	centroid	double[]	0	NIL-FOR	i < $.length
5493	386	0	KMeansPlusPlusClusterer.java	centroidOf	THIS	KMeansPlusPlusClusterer	0	NIL-FOR	i < centroid.$.length
5493	386	0	KMeansPlusPlusClusterer.java	centroidOf	i	int	0	NIL-FOR	$ < centroid.length
5493	386	0	KMeansPlusPlusClusterer.java	centroidOf	centroid	double[]	0	NIL-FOR	i < $.length
4426	76	4	KMeansPlusPlusClusterer.java	cluster	i	int	0	NIL-FOR	$ < numTrials
4426	76	4	KMeansPlusPlusClusterer.java	cluster	numTrials	int	0	NIL-FOR	i < $
334	80	8	KMeansPlusPlusClusterer.java	cluster	THIS	KMeansPlusPlusClusterer	0	DEF	$.cluster.getPoints().isEmpty()
335	89	6	KMeansPlusPlusClusterer.java	cluster	varianceSum	double	0	DEF	$ <= bestVarianceSum
335	89	6	KMeansPlusPlusClusterer.java	cluster	bestVarianceSum	double	0	DEF	varianceSum <= $
336	107	4	KMeansPlusPlusClusterer.java	cluster	points	Collection<T>	0	NumberIsTooSmallException	$.size() < k
336	107	4	KMeansPlusPlusClusterer.java	cluster	k	int	0	NumberIsTooSmallException	points.size() < $
4427	114	4	KMeansPlusPlusClusterer.java	cluster	count	int	0	NIL-FOR	$ < max
4427	114	4	KMeansPlusPlusClusterer.java	cluster	max	int	0	NIL-FOR	count < $
337	119	8	KMeansPlusPlusClusterer.java	cluster	THIS	KMeansPlusPlusClusterer	1	ConvergenceException	$.cluster.getPoints().isEmpty()
338	142	0	KMeansPlusPlusClusterer.java	cluster	emptyCluster	boolean	0	RET	$
338	142	0	KMeansPlusPlusClusterer.java	cluster	changes	int	0	RET	$ == 0
339	161	0	KMeansPlusPlusClusterer.java	assignPointsToClusters	clusterIndex	int	0	DEF	$ != assignments[pointIndex]
339	161	0	KMeansPlusPlusClusterer.java	assignPointsToClusters	pointIndex	int	0	DEF	clusterIndex != assignments[$]
339	161	0	KMeansPlusPlusClusterer.java	assignPointsToClusters	assignments	int[]	0	DEF	clusterIndex != $[pointIndex]
4428	188	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ < numPoints
4428	188	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	i < $
340	189	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	$ != firstPointIndex
340	189	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	firstPointIndex	int	0	DEF	i != $
4429	194	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	resultSet	List<Cluster>	0	NIL-WHILE	$.size() < k
4429	194	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	k	int	0	NIL-WHILE	resultSet.size() < $
4430	196	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ < numPoints
4430	196	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	i < $
341	197	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	taken[$]
341	197	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[i]
4431	204	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ < numPoints
4431	204	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	i < $
342	205	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	taken[$]
342	205	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[i]
343	207	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	r	double	0	DEF	sum >= $
343	207	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	sum	double	0	DEF	$ >= r
344	213	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	nextPointIndex	int	0	DEF	$ == -1
4432	214	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	NIL-FOR	$ >= 0
345	215	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	i	int	0	DEF	taken[$]
345	215	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[i]
346	221	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	nextPointIndex	int	1	DEF	$ >= 0
347	225	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	resultSet	List<Cluster>	0	DEF	$.size() < k
347	225	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	k	int	0	DEF	resultSet.size() < $
4433	226	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	j	int	0	NIL-FOR	$ < numPoints
4433	226	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	numPoints	int	0	NIL-FOR	j < $
348	227	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	j	int	0	DEF	taken[$]
348	227	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	taken	boolean[]	0	DEF	$[j]
349	230	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	d2	double	0	DEF	$ < minDistSquared[j]
349	230	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	j	int	0	DEF	d2 < minDistSquared[$]
349	230	0	KMeansPlusPlusClusterer.java	chooseInitialCenters	minDistSquared	double[]	0	DEF	d2 < $[j]
350	253	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	THIS	KMeansPlusPlusClusterer	0	DEF	$.cluster.getPoints().isEmpty()
351	260	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	variance	double	0	DEF	$ > maxVariance
351	260	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	maxVariance	double	0	DEF	variance > $
352	266	0	KMeansPlusPlusClusterer.java	getPointFromLargestVarianceCluster	selected	Cluster	0	ConvergenceException	$ == null
353	283	0	KMeansPlusPlusClusterer.java	getPointFromLargestNumberCluster	number	int	0	DEF	$ > maxNumber
353	283	0	KMeansPlusPlusClusterer.java	getPointFromLargestNumberCluster	maxNumber	int	0	DEF	number > $
354	288	0	KMeansPlusPlusClusterer.java	getPointFromLargestNumberCluster	selected	Cluster	0	ConvergenceException	$ == null
4434	307	0	KMeansPlusPlusClusterer.java	getFarthestPoint	i	int	0	NIL-FOR	$ < points.size()
4434	307	0	KMeansPlusPlusClusterer.java	getFarthestPoint	points	List<T>	0	NIL-FOR	i < $.size()
355	309	0	KMeansPlusPlusClusterer.java	getFarthestPoint	distance	double	0	DEF	$ > maxDistance
355	309	0	KMeansPlusPlusClusterer.java	getFarthestPoint	maxDistance	double	0	DEF	distance > $
