id	line	column	filename	methodname	varname	vartype	lastassign	isparam	incondnum	bodyuse	if
2929	1385	16	BOBYQAOptimizer.java	altmov	dderiv	double	*	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	distsq	double	*	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	subd	double	max()	0	3	OTHER_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	slbd	double	/	0	2	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	ilbd	int	+	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	iubd	int	-	0	0	OTHER_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	sumin	double	min()	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	isbd	int	0	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	vlag	double	*	0	4	NO_USE	1
2929	1385	16	BOBYQAOptimizer.java	altmov	k	int	0	0	2	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	step	double	/	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	ksav	int	0	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	ibdsav	int	0	0	2	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	stpsav	double	0	0	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2929	1385	16	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	tmp	double	*	0	1	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	dderiv	double	*	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	distsq	double	*	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	subd	double	max()	0	3	NO_USE	1
2930	1390	16	BOBYQAOptimizer.java	altmov	slbd	double	/	0	2	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	ilbd	int	+	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	iubd	int	-	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	sumin	double	min()	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	isbd	int	NAME	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	vlag	double	NAME	0	4	NO_USE	1
2930	1390	16	BOBYQAOptimizer.java	altmov	k	int	0	0	2	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	ksav	int	0	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	ibdsav	int	0	0	2	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	stpsav	double	0	0	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2930	1390	16	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	dderiv	double	*	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	distsq	double	*	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	subd	double	max()	0	3	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	slbd	double	/	0	2	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	ilbd	int	+	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	iubd	int	-	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	sumin	double	min()	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	isbd	int	0	0	0	OTHER_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	vlag	double	NAME	0	4	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	tmp	double	*	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	predsq	double	*	0	1	OTHER_USE	1
2931	1402	12	BOBYQAOptimizer.java	altmov	k	int	0	0	2	OTHER_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	1
2931	1402	12	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	OTHER_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	ksav	int	0	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	ibdsav	int	0	0	2	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	stpsav	double	0	0	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2931	1402	12	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	-x	1
2932	1417	8	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2932	1417	8	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	FIELD_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	-	1
2933	1420	8	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2933	1420	8	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	FIELD_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	glagValue	double	getEntry()	0	2	*	1
2934	1438	16	BOBYQAOptimizer.java	altmov	i	int	0	0	4	PARAM_USE	1
2934	1438	16	BOBYQAOptimizer.java	altmov	wfixsq	double	NAME	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	ggfree	double	NAME	0	1	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	CLALLER_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	bigstp	double	+	0	2	PARAM_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	iflag	int	0	0	2	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	cauchy	double	NAME	0	1	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	csave	double	NAME	0	1	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2934	1438	16	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	NO_USE	1
2935	1445	12	BOBYQAOptimizer.java	altmov	wfixsq	double	NAME	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	ggfree	double	*	0	1	NO_USE	1
2935	1445	12	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	OTHER_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	bigstp	double	+	0	2	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	iflag	int	0	0	2	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	cauchy	double	NAME	0	1	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	csave	double	NAME	0	1	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2935	1445	12	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	wfixsq	double	NAME	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	ggfree	double	*	0	1	/	0
2936	1451	12	BOBYQAOptimizer.java	altmov	tmp1	double	-	0	1	/	1
2936	1451	12	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	<	0
2936	1451	12	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	CLALLER_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	CLALLER_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	step	double	NAME	0	0	*	0
2936	1451	12	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	bigstp	double	+	0	2	==	0
2936	1451	12	BOBYQAOptimizer.java	altmov	iflag	int	0	0	2	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	cauchy	double	NAME	0	1	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	csave	double	NAME	0	1	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2936	1451	12	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	FIELD_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	i	int	0	0	3	PARAM_USE	1
2937	1455	20	BOBYQAOptimizer.java	altmov	wfixsq	double	NAME	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	ggfree	double	NAME	0	1	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	tmp1	double	-	0	1	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	CLALLER_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	CLALLER_USE	1
2937	1455	20	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	step	double	sqrt()	0	0	*	0
2937	1455	20	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	bigstp	double	+	0	2	NO_USE	1
2937	1455	20	BOBYQAOptimizer.java	altmov	iflag	int	0	0	2	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	cauchy	double	NAME	0	1	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	csave	double	NAME	0	1	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2937	1455	20	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	FIELD_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	tmp2	double	-	0	2	>=	1
2938	1457	24	BOBYQAOptimizer.java	altmov	i	int	0	0	3	PARAM_USE	1
2938	1457	24	BOBYQAOptimizer.java	altmov	wfixsq	double	NAME	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	ggfree	double	NAME	0	1	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	tmp1	double	-	0	1	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	CLALLER_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	CLALLER_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	step	double	sqrt()	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	bigstp	double	+	0	2	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	iflag	int	0	0	2	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	cauchy	double	NAME	0	1	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	csave	double	NAME	0	1	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2938	1457	24	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	FIELD_USE	1
2939	1462	31	BOBYQAOptimizer.java	altmov	tmp2	double	-	0	2	NO_USE	1
2939	1462	31	BOBYQAOptimizer.java	altmov	i	int	0	0	3	PARAM_USE	1
2939	1462	31	BOBYQAOptimizer.java	altmov	wfixsq	double	*	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	ggfree	double	NAME	0	1	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	tmp1	double	-	0	1	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	CLALLER_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	CLALLER_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	alpha	double	getEntry()	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	ha	double	*	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	presav	double	NAME	0	1	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	step	double	sqrt()	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	ksav	int	NAME	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	ibdsav	int	NAME	0	2	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	stpsav	double	NAME	0	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	bigstp	double	+	0	2	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	iflag	int	0	0	2	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	cauchy	double	NAME	0	1	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	csave	double	NAME	0	1	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	knew	int	PARAM_AS	1	1	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	adelt	double	PARAM_AS	1	0	NO_USE	0
2939	1462	31	BOBYQAOptimizer.java	altmov	THIS	BOBYQAOptimizer	UNKNOWN_AS	0	15	FIELD_USE	1
2940	1482	16	BOBYQAOptimizer.java	altmov	glagValue	double	getEntry()	0	1	*	0
2940	1482	16	BOBYQAOptimizer.java	altmov	i	int	0	0	2	PARAM_USE	1
2940	1482	16	BOBYQAOptimizer.java	altmov	wfixsq	double	*	0	0	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	ggfree	double	*	0	1	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	tmp1	double	-	0	1	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	gw	double	NAME	0	2	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	n	int	getDimension()	0	0	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	npt	int	NAME	0	0	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	glag	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	hcol	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
2940	1482	16	BOBYQAOptimizer.java	altmov	work1	ArrayRealVector	CLASS_INSTANCE_CREATION	0	3	CLALLER_USE	1
2940	1482	16	BOBYQAOptimizer.java	altmov	work2	ArrayRealVector	CLASS_INSTANCE_CREATION	0	0	NO_USE	0
